Signals-> 0 1 2 3 4 5    6    7    8   9   10  11  12  13   14 15 16 17 18 19 20    21 22 23 24 25 

sample

607       0 0 0 0 1 0DDh 0F0h 0DDh DCh DCh DCh E0h DDh 0DDh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
608       0 0 0 1 1 0DEh 0F0h 0DEh DCh DCh DCh E0h DDh 0DEh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
609       0 0 0 1 0 0DFh 0F0h 0DFh E0h DCh DCh E0h DEh 0DFh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
610       0 0 0 1 0 0DFh 0F0h 0DFh E0h E0h DCh E0h DFh 0DFh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
611       0 0 0 1 1 0DFh 0F0h 0DFh E0h E0h E0h E0h E0h 0DFh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
612       0 0 0 0 1 0E0h 0F0h 0E0h E0h E0h E0h E4h E1h 0E0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
613       0 0 0 0 1 0E1h 0F0h 0E1h E0h E0h E0h E4h E1h 0E1h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
614       0 0 0 1 1 0E2h 0F0h 0E2h E0h E0h E0h E4h E1h 0E2h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
615       0 0 0 1 0 0E3h 0F0h 0E3h E4h E0h E0h E4h E2h 0E3h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
616       0 0 0 1 0 0E3h 0F0h 0E3h E4h E4h E0h E4h E3h 0E3h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
617       0 0 0 1 1 0E3h 0F0h 0E3h E4h E4h E4h E4h E4h 0E3h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
618       0 0 0 0 1 0E4h 0F0h 0E4h E4h E4h E4h E8h E5h 0E4h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
619       0 0 0 0 1 0E5h 0F0h 0E5h E4h E4h E4h E8h E5h 0E5h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
620       0 0 0 1 1 0E6h 0F0h 0E6h E4h E4h E4h E8h E5h 0E6h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
621       0 0 0 1 0 0E7h 0F0h 0E7h E8h E4h E4h E8h E6h 0E7h 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
622       0 0 0 1 0 0E7h 0F0h 0E7h E8h E8h E4h E8h E7h 0E7h 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
623       0 0 0 1 1 0E7h 0F0h 0E7h E8h E8h E8h E8h E8h 0E7h 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
624       0 0 0 0 1 0E8h 0F0h 0E8h E8h E8h E8h ECh E9h 0E8h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
625       0 0 0 0 1 0E9h 0F0h 0E9h E8h E8h E8h ECh E9h 0E9h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
626       0 0 0 1 1 0EAh 0F0h 0EAh E8h E8h E8h ECh E9h 0EAh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
627       0 0 0 1 0 0EBh 0F0h 0EBh ECh E8h E8h ECh EAh 0EBh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
628       0 0 0 1 0 0EBh 0F0h 0EBh ECh ECh E8h ECh EBh 0EBh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
629       0 0 0 1 1 0EBh 0F0h 0EBh ECh ECh ECh ECh ECh 0EBh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
630       0 0 0 0 1 0ECh 0F0h 0ECh ECh ECh ECh F0h EDh 0ECh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
631       0 0 0 0 1 0EDh 0F0h 0EDh ECh ECh ECh F0h EDh 0EDh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
632       0 0 0 1 1 0EEh 0F0h 0EEh ECh ECh ECh F0h EDh 0EEh 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
633       0 0 0 1 0 0EFh 0F0h 0EFh F0h ECh ECh F0h EEh 0EFh 0  1  0  0  7h 1  ACAFh 0  0  0  1  0  
634       0 0 0 1 0 0EFh 0F0h 0EFh F0h F0h ECh F0h EFh 0EFh 0  0  1  0  7h 1  ACAFh 0  0  0  1  0  
635       0 0 0 1 1 0EFh 0F0h 0EFh F0h F0h F0h F0h F0h 0EFh 0  0  0  1  7h 1  ACAFh 0  0  0  1  0  
636       0 0 0 0 1 0F0h 0F0h 0F0h F0h F0h F0h F4h F1h 0F0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
637       0 0 0 0 1 0F0h 0F0h 0F0h F0h F0h F0h F4h F1h 0F0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
638       0 0 0 0 1 0F0h 0F0h 0F0h F0h F0h F0h F4h F1h 0F0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
639       0 0 0 0 1 0F0h 0F0h 0F0h F0h F0h F0h F4h F1h 0F0h 1  0  0  0  7h 1  ACAFh 0  0  0  1  0  
640       0 1 0 0 1 0F0h 0F0h 0F0h F0h F0h F0h F4h F1h 0F0h 1  0  0  0  7h 1  ACAFh 0  0  0  0  1  
641       1 0 0 0 1 000h 000h 0F0h F0h F0h F0h F4h F1h 000h 1  0  0  0  5h 1  ACAFh 1  0  0  0  0  
642       0 0 1 0 1 000h 000h 0F0h F0h F0h F0h F4h F1h 000h 1  0  0  0  6h 1  ACAFh 0  1  0  0  0  
643       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
644       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
645       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
646       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
647       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
648       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
649       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
650       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
651       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
652       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
653       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
654       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
655       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
656       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
657       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
658       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
659       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
660       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
661       0 0 1 0 0 000h 000h 0F0h 00h 00h 00h 00h 00h 000h 0  0  0  1  0h 0  ACAFh 0  1  0  0  0  
662       0 0 1 0 0 001h 001h 0F0h 00h 00h 00h 00h 00h 001h 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
663       0 0 1 0 0 002h 002h 0F0h 00h 00h 00h 00h 00h 002h 0  0  0  1  0h 0  4A8Eh 0  1  0  0  0  
664       0 0 1 0 0 003h 003h 0F0h 00h 00h 00h 00h 00h 003h 0  0  0  1  0h 0  4A8Dh 0  1  0  0  0  
665       0 0 1 0 0 004h 004h 0F0h 00h 00h 00h 00h 00h 004h 0  0  0  1  0h 0  4A8Dh 0  1  0  0  0  
666       0 0 1 0 0 005h 005h 0F0h 00h 00h 00h 00h 00h 005h 0  0  0  1  0h 0  4A8Dh 0  1  0  0  0  
667       0 0 1 0 0 006h 006h 0F0h 00h 00h 00h 00h 00h 006h 0  0  0  1  0h 0  4A8Dh 0  1  0  0  0  
668       0 0 1 0 0 007h 007h 0F0h 00h 00h 00h 00h 00h 007h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
669       0 0 1 0 0 008h 008h 0F0h 00h 00h 00h 00h 00h 008h 0  0  0  1  0h 0  424Bh 0  1  0  0  0  
670       0 0 1 0 0 008h 008h 0F0h 00h 00h 00h 00h 00h 008h 0  0  0  1  0h 0  424Bh 0  1  0  0  0  
671       0 0 1 0 0 008h 008h 0F0h 00h 00h 00h 00h 00h 008h 0  0  0  1  0h 0  424Bh 0  1  0  0  0  
672       0 0 1 0 0 008h 008h 0F0h 00h 00h 00h 00h 00h 008h 0  0  0  1  0h 0  424Bh 0  1  0  0  0  
673       0 0 1 0 0 009h 009h 0F0h 00h 00h 00h 00h 00h 009h 0  0  0  1  0h 0  424Bh 0  1  0  0  0  
674       0 0 1 0 0 00Ah 00Ah 0F0h 00h 00h 00h 00h 00h 00Ah 0  0  0  1  0h 0  3A0Ah 0  1  0  0  0  
675       0 0 1 0 0 00Bh 00Bh 0F0h 00h 00h 00h 00h 00h 00Bh 0  0  0  1  0h 0  3188h 0  1  0  0  0  
676       0 0 1 0 0 00Ch 00Ch 0F0h 00h 00h 00h 00h 00h 00Ch 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
677       0 0 1 0 0 00Dh 00Dh 0F0h 00h 00h 00h 00h 00h 00Dh 0  0  0  1  0h 0  1083h 0  1  0  0  0  
678       0 0 1 0 0 00Eh 00Eh 0F0h 00h 00h 00h 00h 00h 00Eh 0  0  0  1  0h 0  1083h 0  1  0  0  0  
679       0 0 1 0 0 00Fh 00Fh 0F0h 00h 00h 00h 00h 00h 00Fh 0  0  0  1  0h 0  1082h 0  1  0  0  0  
680       0 0 1 0 0 010h 010h 0F0h 00h 00h 00h 00h 00h 010h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
681       0 0 1 0 0 010h 010h 0F0h 00h 00h 00h 00h 00h 010h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
682       0 0 1 0 0 010h 010h 0F0h 00h 00h 00h 00h 00h 010h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
683       0 0 1 0 0 010h 010h 0F0h 00h 00h 00h 00h 00h 010h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
684       0 0 1 0 0 011h 011h 0F0h 00h 00h 00h 00h 00h 011h 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
685       0 0 1 0 0 012h 012h 0F0h 00h 00h 00h 00h 00h 012h 0  0  0  1  0h 0  10C3h 0  1  0  0  0  
686       0 0 1 0 0 013h 013h 0F0h 00h 00h 00h 00h 00h 013h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
687       0 0 1 0 0 014h 014h 0F0h 00h 00h 00h 00h 00h 014h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
688       0 0 1 0 0 015h 015h 0F0h 00h 00h 00h 00h 00h 015h 0  0  0  1  0h 0  2106h 0  1  0  0  0  
689       0 0 1 0 0 016h 016h 0F0h 00h 00h 00h 00h 00h 016h 0  0  0  1  0h 0  2147h 0  1  0  0  0  
690       0 0 1 0 0 017h 017h 0F0h 00h 00h 00h 00h 00h 017h 0  0  0  1  0h 0  2988h 0  1  0  0  0  
691       0 0 1 0 0 018h 018h 0F0h 00h 00h 00h 00h 00h 018h 0  0  0  1  0h 0  39C9h 0  1  0  0  0  
692       0 0 1 0 0 018h 018h 0F0h 00h 00h 00h 00h 00h 018h 0  0  0  1  0h 0  39C9h 0  1  0  0  0  
693       0 0 1 0 0 018h 018h 0F0h 00h 00h 00h 00h 00h 018h 0  0  0  1  0h 0  39C9h 0  1  0  0  0  
694       0 0 1 0 0 018h 018h 0F0h 00h 00h 00h 00h 00h 018h 0  0  0  1  0h 0  39C9h 0  1  0  0  0  
695       0 0 1 0 0 019h 019h 0F0h 00h 00h 00h 00h 00h 019h 0  0  0  1  0h 0  422Bh 0  1  0  0  0  
696       0 0 1 0 0 01Ah 01Ah 0F0h 00h 00h 00h 00h 00h 01Ah 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
697       0 0 1 0 0 01Bh 01Bh 0F0h 00h 00h 00h 00h 00h 01Bh 0  0  0  1  0h 0  426Dh 0  1  0  0  0  
698       0 0 1 0 0 01Ch 01Ch 0F0h 00h 00h 00h 00h 00h 01Ch 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
699       0 0 1 0 0 01Dh 01Dh 0F0h 00h 00h 00h 00h 00h 01Dh 0  0  0  1  0h 0  4A6Eh 0  1  0  0  0  
700       0 0 1 0 0 01Eh 01Eh 0F0h 00h 00h 00h 00h 00h 01Eh 0  0  0  1  0h 0  4A6Eh 0  1  0  0  0  
701       0 0 1 0 0 01Fh 01Fh 0F0h 00h 00h 00h 00h 00h 01Fh 0  0  0  1  0h 0  4A8Dh 0  1  0  0  0  
702       0 0 1 0 0 020h 020h 0F0h 00h 00h 00h 00h 00h 020h 0  0  0  1  0h 0  428Dh 0  1  0  0  0  
703       0 0 1 0 0 020h 020h 0F0h 00h 00h 00h 00h 00h 020h 0  0  0  1  0h 0  428Dh 0  1  0  0  0  
704       0 0 1 0 0 020h 020h 0F0h 00h 00h 00h 00h 00h 020h 0  0  0  1  0h 0  428Dh 0  1  0  0  0  
705       0 0 1 0 0 020h 020h 0F0h 00h 00h 00h 00h 00h 020h 0  0  0  1  0h 0  428Dh 0  1  0  0  0  
706       0 0 1 0 0 021h 021h 0F0h 00h 00h 00h 00h 00h 021h 0  0  0  1  0h 0  426Dh 0  1  0  0  0  
707       0 0 1 0 0 022h 022h 0F0h 00h 00h 00h 00h 00h 022h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
708       0 0 1 0 0 023h 023h 0F0h 00h 00h 00h 00h 00h 023h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
709       0 0 1 0 0 024h 024h 0F0h 00h 00h 00h 00h 00h 024h 0  0  0  1  0h 0  3A2Bh 0  1  0  0  0  
710       0 0 1 0 0 025h 025h 0F0h 00h 00h 00h 00h 00h 025h 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
711       0 0 1 0 0 026h 026h 0F0h 00h 00h 00h 00h 00h 026h 0  0  0  1  0h 0  31A8h 0  1  0  0  0  
712       0 0 1 0 0 027h 027h 0F0h 00h 00h 00h 00h 00h 027h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
713       0 0 1 0 0 028h 028h 0F0h 00h 00h 00h 00h 00h 028h 0  0  0  1  0h 0  10C3h 0  1  0  0  0  
714       0 0 1 0 0 028h 028h 0F0h 00h 00h 00h 00h 00h 028h 0  0  0  1  0h 0  10C3h 0  1  0  0  0  
715       0 0 1 0 0 028h 028h 0F0h 00h 00h 00h 00h 00h 028h 0  0  0  1  0h 0  10C3h 0  1  0  0  0  
716       0 0 1 0 0 028h 028h 0F0h 00h 00h 00h 00h 00h 028h 0  0  0  1  0h 0  10C3h 0  1  0  0  0  
717       0 0 1 0 0 029h 029h 0F0h 00h 00h 00h 00h 00h 029h 0  0  0  1  0h 0  1083h 0  1  0  0  0  
718       0 0 1 0 0 02Ah 02Ah 0F0h 00h 00h 00h 00h 00h 02Ah 0  0  0  1  0h 0  1082h 0  1  0  0  0  
719       0 0 1 0 0 02Bh 02Bh 0F0h 00h 00h 00h 00h 00h 02Bh 0  0  0  1  0h 0  1082h 0  1  0  0  0  
720       0 0 1 0 0 02Ch 02Ch 0F0h 00h 00h 00h 00h 00h 02Ch 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
721       0 0 1 0 0 02Dh 02Dh 0F0h 00h 00h 00h 00h 00h 02Dh 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
722       0 0 1 0 0 02Eh 02Eh 0F0h 00h 00h 00h 00h 00h 02Eh 0  0  0  1  0h 0  10A4h 0  1  0  0  0  
723       0 0 1 0 0 02Fh 02Fh 0F0h 00h 00h 00h 00h 00h 02Fh 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
724       0 0 1 0 0 030h 030h 0F0h 00h 00h 00h 00h 00h 030h 0  0  0  1  0h 0  1905h 0  1  0  0  0  
725       0 0 1 0 0 030h 030h 0F0h 00h 00h 00h 00h 00h 030h 0  0  0  1  0h 0  1905h 0  1  0  0  0  
726       0 0 1 0 0 030h 030h 0F0h 00h 00h 00h 00h 00h 030h 0  0  0  1  0h 0  1905h 0  1  0  0  0  
727       0 0 1 0 0 030h 030h 0F0h 00h 00h 00h 00h 00h 030h 0  0  0  1  0h 0  1905h 0  1  0  0  0  
728       0 0 1 0 0 031h 031h 0F0h 00h 00h 00h 00h 00h 031h 0  0  0  1  0h 0  2126h 0  1  0  0  0  
729       0 0 1 0 0 032h 032h 0F0h 00h 00h 00h 00h 00h 032h 0  0  0  1  0h 0  2167h 0  1  0  0  0  
730       0 0 1 0 0 033h 033h 0F0h 00h 00h 00h 00h 00h 033h 0  0  0  1  0h 0  31A9h 0  1  0  0  0  
731       0 0 1 0 0 034h 034h 0F0h 00h 00h 00h 00h 00h 034h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
732       0 0 1 0 0 035h 035h 0F0h 00h 00h 00h 00h 00h 035h 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
733       0 0 1 0 0 036h 036h 0F0h 00h 00h 00h 00h 00h 036h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
734       0 0 1 0 0 037h 037h 0F0h 00h 00h 00h 00h 00h 037h 0  0  0  1  0h 0  426Dh 0  1  0  0  0  
735       0 0 1 0 0 038h 038h 0F0h 00h 00h 00h 00h 00h 038h 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
736       0 0 1 0 0 038h 038h 0F0h 00h 00h 00h 00h 00h 038h 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
737       0 0 1 0 0 038h 038h 0F0h 00h 00h 00h 00h 00h 038h 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
738       0 0 1 0 0 038h 038h 0F0h 00h 00h 00h 00h 00h 038h 0  0  0  1  0h 0  4A6Dh 0  1  0  0  0  
739       0 0 1 0 0 039h 039h 0F0h 00h 00h 00h 00h 00h 039h 0  0  0  1  0h 0  426Dh 0  1  0  0  0  
740       0 0 1 0 0 03Ah 03Ah 0F0h 00h 00h 00h 00h 00h 03Ah 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
741       0 0 1 0 0 03Bh 03Bh 0F0h 00h 00h 00h 00h 00h 03Bh 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
742       0 0 1 0 0 03Ch 03Ch 0F0h 00h 00h 00h 00h 00h 03Ch 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
743       0 0 1 0 0 03Dh 03Dh 0F0h 00h 00h 00h 00h 00h 03Dh 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
744       0 0 1 0 0 03Eh 03Eh 0F0h 00h 00h 00h 00h 00h 03Eh 0  0  0  1  0h 0  39E9h 0  1  0  0  0  
745       0 0 1 0 0 03Fh 03Fh 0F0h 00h 00h 00h 00h 00h 03Fh 0  0  0  1  0h 0  39C9h 0  1  0  0  0  
746       0 0 1 0 0 040h 040h 0F0h 00h 00h 00h 00h 00h 040h 0  0  0  1  0h 0  3187h 0  1  0  0  0  
747       0 0 1 0 0 040h 040h 0F0h 00h 00h 00h 00h 00h 040h 0  0  0  1  0h 0  3187h 0  1  0  0  0  
748       0 0 1 0 0 040h 040h 0F0h 00h 00h 00h 00h 00h 040h 0  0  0  1  0h 0  3187h 0  1  0  0  0  
749       0 0 1 0 0 040h 040h 0F0h 00h 00h 00h 00h 00h 040h 0  0  0  1  0h 0  3187h 0  1  0  0  0  
750       0 0 1 0 0 041h 041h 0F0h 00h 00h 00h 00h 00h 041h 0  0  0  1  0h 0  2126h 0  1  0  0  0  
751       0 0 1 0 0 042h 042h 0F0h 00h 00h 00h 00h 00h 042h 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
752       0 0 1 0 0 043h 043h 0F0h 00h 00h 00h 00h 00h 043h 0  0  0  1  0h 0  1062h 0  1  0  0  0  
753       0 0 1 0 0 044h 044h 0F0h 00h 00h 00h 00h 00h 044h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
754       0 0 1 0 0 045h 045h 0F0h 00h 00h 00h 00h 00h 045h 0  0  0  1  0h 0  1083h 0  1  0  0  0  
755       0 0 1 0 0 046h 046h 0F0h 00h 00h 00h 00h 00h 046h 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
756       0 0 1 0 0 047h 047h 0F0h 00h 00h 00h 00h 00h 047h 0  0  0  1  0h 0  10C4h 0  1  0  0  0  
757       0 0 1 0 0 048h 048h 0F0h 00h 00h 00h 00h 00h 048h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
758       0 0 1 0 0 048h 048h 0F0h 00h 00h 00h 00h 00h 048h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
759       0 0 1 0 0 048h 048h 0F0h 00h 00h 00h 00h 00h 048h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
760       0 0 1 0 0 048h 048h 0F0h 00h 00h 00h 00h 00h 048h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
761       0 0 1 0 0 049h 049h 0F0h 00h 00h 00h 00h 00h 049h 0  0  0  1  0h 0  1906h 0  1  0  0  0  
762       0 0 1 0 0 04Ah 04Ah 0F0h 00h 00h 00h 00h 00h 04Ah 0  0  0  1  0h 0  2147h 0  1  0  0  0  
763       0 0 1 0 0 04Bh 04Bh 0F0h 00h 00h 00h 00h 00h 04Bh 0  0  0  1  0h 0  2988h 0  1  0  0  0  
764       0 0 1 0 0 04Ch 04Ch 0F0h 00h 00h 00h 00h 00h 04Ch 0  0  0  1  0h 0  31CAh 0  1  0  0  0  
765       0 0 1 0 0 04Dh 04Dh 0F0h 00h 00h 00h 00h 00h 04Dh 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
766       0 0 1 0 0 04Eh 04Eh 0F0h 00h 00h 00h 00h 00h 04Eh 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
767       0 0 1 0 0 04Fh 04Fh 0F0h 00h 00h 00h 00h 00h 04Fh 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
768       0 0 1 0 0 050h 050h 0F0h 00h 00h 00h 00h 00h 050h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
769       0 0 1 0 0 050h 050h 0F0h 00h 00h 00h 00h 00h 050h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
770       0 0 1 0 0 050h 050h 0F0h 00h 00h 00h 00h 00h 050h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
771       0 0 1 0 0 050h 050h 0F0h 00h 00h 00h 00h 00h 050h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
772       0 0 1 0 0 051h 051h 0F0h 00h 00h 00h 00h 00h 051h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
773       0 0 1 0 0 052h 052h 0F0h 00h 00h 00h 00h 00h 052h 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
774       0 0 1 0 0 053h 053h 0F0h 00h 00h 00h 00h 00h 053h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
775       0 0 1 0 0 054h 054h 0F0h 00h 00h 00h 00h 00h 054h 0  0  0  1  0h 0  31EAh 0  1  0  0  0  
776       0 0 1 0 0 055h 055h 0F0h 00h 00h 00h 00h 00h 055h 0  0  0  1  0h 0  31A9h 0  1  0  0  0  
777       0 0 1 0 0 056h 056h 0F0h 00h 00h 00h 00h 00h 056h 0  0  0  1  0h 0  3188h 0  1  0  0  0  
778       0 0 1 0 0 057h 057h 0F0h 00h 00h 00h 00h 00h 057h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
779       0 0 1 0 0 058h 058h 0F0h 00h 00h 00h 00h 00h 058h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
780       0 0 1 0 0 058h 058h 0F0h 00h 00h 00h 00h 00h 058h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
781       0 0 1 0 0 058h 058h 0F0h 00h 00h 00h 00h 00h 058h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
782       0 0 1 0 0 058h 058h 0F0h 00h 00h 00h 00h 00h 058h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
783       0 0 1 0 0 059h 059h 0F0h 00h 00h 00h 00h 00h 059h 0  0  0  1  0h 0  2926h 0  1  0  0  0  
784       0 0 1 0 0 05Ah 05Ah 0F0h 00h 00h 00h 00h 00h 05Ah 0  0  0  1  0h 0  2105h 0  1  0  0  0  
785       0 0 1 0 0 05Bh 05Bh 0F0h 00h 00h 00h 00h 00h 05Bh 0  0  0  1  0h 0  1083h 0  1  0  0  0  
786       0 0 1 0 0 05Ch 05Ch 0F0h 00h 00h 00h 00h 00h 05Ch 0  0  0  1  0h 0  1082h 0  1  0  0  0  
787       0 0 1 0 0 05Dh 05Dh 0F0h 00h 00h 00h 00h 00h 05Dh 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
788       0 0 1 0 0 05Eh 05Eh 0F0h 00h 00h 00h 00h 00h 05Eh 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
789       0 0 1 0 0 05Fh 05Fh 0F0h 00h 00h 00h 00h 00h 05Fh 0  0  0  1  0h 0  10A4h 0  1  0  0  0  
790       0 0 1 0 0 060h 060h 0F0h 00h 00h 00h 00h 00h 060h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
791       0 0 1 0 0 060h 060h 0F0h 00h 00h 00h 00h 00h 060h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
792       0 0 1 0 0 060h 060h 0F0h 00h 00h 00h 00h 00h 060h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
793       0 0 1 0 0 060h 060h 0F0h 00h 00h 00h 00h 00h 060h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
794       0 0 1 0 0 061h 061h 0F0h 00h 00h 00h 00h 00h 061h 0  0  0  1  0h 0  1906h 0  1  0  0  0  
795       0 0 1 0 0 062h 062h 0F0h 00h 00h 00h 00h 00h 062h 0  0  0  1  0h 0  2148h 0  1  0  0  0  
796       0 0 1 0 0 063h 063h 0F0h 00h 00h 00h 00h 00h 063h 0  0  0  1  0h 0  31A9h 0  1  0  0  0  
797       0 0 1 0 0 064h 064h 0F0h 00h 00h 00h 00h 00h 064h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
798       0 0 1 0 0 065h 065h 0F0h 00h 00h 00h 00h 00h 065h 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
